customerid,invoiceno,invoicedate,revenue
15444,579885,30-11-2011 17:37,7.5
15444,579885,30-11-2011 17:37,4.5
15444,579885,30-11-2011 17:37,7.5
15444,579885,30-11-2011 17:37,9.3
15444,579885,30-11-2011 17:37,6.95
15444,579885,30-11-2011 17:37,5.95
15444,579885,30-11-2011 17:37,5.95
15444,579885,30-11-2011 17:37,5
15444,579885,30-11-2011 17:37,15.9
15444,579885,30-11-2011 17:37,19.8
15444,579885,30-11-2011 17:37,2.52
15444,579885,30-11-2011 17:37,3.75
15444,579885,30-11-2011 17:37,5
15444,579885,30-11-2011 17:37,4.25
15444,579885,30-11-2011 17:37,4.95
15444,579885,30-11-2011 17:37,4.95
15444,579885,30-11-2011 17:37,2.55
15444,579885,30-11-2011 17:37,5.1
15444,579885,30-11-2011 17:37,5.1
15444,579885,30-11-2011 17:37,5.1
15444,579885,30-11-2011 17:37,4.16
15444,579885,30-11-2011 17:37,8.32
15444,579885,30-11-2011 17:37,3.95
15444,579885,30-11-2011 17:37,5.78
15444,579885,30-11-2011 17:37,5.1
15444,579885,30-11-2011 17:37,12.48
15444,579885,30-11-2011 17:37,8.7
15444,579885,30-11-2011 17:37,4.98
15444,579885,30-11-2011 17:37,4.2
15444,579885,30-11-2011 17:37,9.95
15444,579885,30-11-2011 17:37,9.9
15444,579885,30-11-2011 17:37,4.25
15444,579885,30-11-2011 17:37,8.5
15444,579885,30-11-2011 17:37,9.9
15444,579885,30-11-2011 17:37,11.4
15444,579885,30-11-2011 17:37,5.9
15444,579885,30-11-2011 17:37,7.47
15444,579885,30-11-2011 17:37,4.95
15444,579885,30-11-2011 17:37,4.15
15444,579885,30-11-2011 17:37,2.89
15444,579885,30-11-2011 17:37,3.75
15444,579885,30-11-2011 17:37,3.75
15444,579885,30-11-2011 17:37,3.75
15444,579885,30-11-2011 17:37,3.9
15444,579885,30-11-2011 17:37,2.95
15444,579885,30-11-2011 17:37,11.8
15444,579885,30-11-2011 17:37,6.25
15444,579885,30-11-2011 17:37,6.25
15444,579885,30-11-2011 17:37,7.5
15444,579885,30-11-2011 17:37,3.75
15444,579885,30-11-2011 17:37,17.9
15444,579885,30-11-2011 17:37,10
15444,579885,30-11-2011 17:37,19.9
15444,579885,30-11-2011 17:37,9.95
15444,579885,30-11-2011 17:37,7.8
15444,579885,30-11-2011 17:37,7.8
15687,579899,01-12-2011 08:33,20.4
15951,579900,01-12-2011 08:34,16.5
15951,579900,01-12-2011 08:34,15.3
15951,579900,01-12-2011 08:34,20.8
15951,579900,01-12-2011 08:34,14.85
12569,579901,01-12-2011 08:35,15
12569,579901,01-12-2011 08:35,39.6
12569,579901,01-12-2011 08:35,17.88
12569,579901,01-12-2011 08:35,17.88
12569,579901,01-12-2011 08:35,12.5
12569,579901,01-12-2011 08:35,17.85
12569,579901,01-12-2011 08:35,15.6
12569,579901,01-12-2011 08:35,4.68
12569,579901,01-12-2011 08:35,54
14911,579910,01-12-2011 08:52,30
14911,579910,01-12-2011 08:52,25
14911,579910,01-12-2011 08:52,13.2
14911,579910,01-12-2011 08:52,17.4
14911,579910,01-12-2011 08:52,31.8
14911,579910,01-12-2011 08:52,31.8
14911,579910,01-12-2011 08:52,15
14911,579910,01-12-2011 08:52,15
14911,579910,01-12-2011 08:52,23.6
14911,579910,01-12-2011 08:52,15.6
14911,579910,01-12-2011 08:52,11.9
14911,579910,01-12-2011 08:52,31.8
14911,579910,01-12-2011 08:52,38.25
14911,579910,01-12-2011 08:52,17.4
14911,579910,01-12-2011 08:52,50
12572,579927,01-12-2011 09:20,52.2
12572,579927,01-12-2011 09:20,15
12572,579927,01-12-2011 09:20,15
12572,579927,01-12-2011 09:20,15
12572,579927,01-12-2011 09:20,15
12572,579927,01-12-2011 09:20,15
12572,579927,01-12-2011 09:20,17.34
12572,579927,01-12-2011 09:20,12.5
12572,579927,01-12-2011 09:20,11.9
12572,579927,01-12-2011 09:20,16.6
12572,579927,01-12-2011 09:20,17
12572,579927,01-12-2011 09:20,19.8
12572,579927,01-12-2011 09:20,19.8
12572,579927,01-12-2011 09:20,19.8
12572,579927,01-12-2011 09:20,19.9
12572,579927,01-12-2011 09:20,14.85
12572,579927,01-12-2011 09:20,14.85
12572,579927,01-12-2011 09:20,5.04
12572,579927,01-12-2011 09:20,13
12572,579927,01-12-2011 09:20,54
12901,579936,01-12-2011 10:07,780
13509,579937,01-12-2011 10:10,10.5
13509,579937,01-12-2011 10:10,10.5
13509,579937,01-12-2011 10:10,10.5
13509,579937,01-12-2011 10:10,31.2
13509,579937,01-12-2011 10:10,35.4
14146,579938,01-12-2011 10:18,19.8
14146,579938,01-12-2011 10:18,12.48
14146,579938,01-12-2011 10:18,19.8
14146,579938,01-12-2011 10:18,19.8
14146,579938,01-12-2011 10:18,25.2
14146,579938,01-12-2011 10:18,25.2
14146,579938,01-12-2011 10:18,25.2
14146,579938,01-12-2011 10:18,25.2
14146,579938,01-12-2011 10:18,19.8
14146,579938,01-12-2011 10:18,17.85
14146,579938,01-12-2011 10:18,17
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,14.85
14146,579938,01-12-2011 10:18,17
14146,579938,01-12-2011 10:18,19.5
14146,579938,01-12-2011 10:18,17.34
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,17.4
14146,579938,01-12-2011 10:18,17.4
14146,579938,01-12-2011 10:18,25.2
14146,579938,01-12-2011 10:18,17.7
14146,579938,01-12-2011 10:18,17.7
14146,579938,01-12-2011 10:18,19.8
14146,579938,01-12-2011 10:18,12.75
14146,579938,01-12-2011 10:18,13
14146,579938,01-12-2011 10:18,16.6
14146,579938,01-12-2011 10:18,19.9
14146,579938,01-12-2011 10:18,17.7
14146,579938,01-12-2011 10:18,19.8
14146,579938,01-12-2011 10:18,19.8
14146,579938,01-12-2011 10:18,19.8
14146,579938,01-12-2011 10:18,6.64
14146,579938,01-12-2011 10:18,6.64
14146,579938,01-12-2011 10:18,6.64
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,19.8
14146,579938,01-12-2011 10:18,10.2
14146,579938,01-12-2011 10:18,30
14146,579938,01-12-2011 10:18,30
14146,579938,01-12-2011 10:18,15.6
14146,579938,01-12-2011 10:18,11.7
14146,579938,01-12-2011 10:18,11.7
14146,579938,01-12-2011 10:18,13.52
14146,579938,01-12-2011 10:18,16.6
14146,579938,01-12-2011 10:18,17.25
14146,579938,01-12-2011 10:18,17.34
14146,579938,01-12-2011 10:18,10.2
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,20.28
14146,579938,01-12-2011 10:18,19.8
14146,579938,01-12-2011 10:18,9.96
14146,579938,01-12-2011 10:18,9.96
14146,579938,01-12-2011 10:18,9.96
14146,579938,01-12-2011 10:18,9.96
14146,579938,01-12-2011 10:18,24.96
14146,579938,01-12-2011 10:18,24.96
14146,579938,01-12-2011 10:18,39.6
14146,579938,01-12-2011 10:18,16.5
14146,579938,01-12-2011 10:18,16.5
14146,579938,01-12-2011 10:18,10.2
14146,579938,01-12-2011 10:18,9.96
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,9.96
14146,579938,01-12-2011 10:18,8.2
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,15
14146,579938,01-12-2011 10:18,15
15101,579939,01-12-2011 10:18,30.6
15101,579939,01-12-2011 10:18,17.85
15101,579939,01-12-2011 10:18,104.4
15101,579939,01-12-2011 10:18,62.4
16938,579940,01-12-2011 10:20,15
16938,579940,01-12-2011 10:20,15
16938,579940,01-12-2011 10:20,15
16938,579940,01-12-2011 10:20,19.8
16938,579940,01-12-2011 10:20,10.5
16938,579940,01-12-2011 10:20,10.5
16938,579940,01-12-2011 10:20,10.5
16938,579940,01-12-2011 10:20,10.5
16938,579940,01-12-2011 10:20,10.2
16938,579940,01-12-2011 10:20,14.85
16938,579940,01-12-2011 10:20,19.8
16938,579940,01-12-2011 10:20,15
16938,579940,01-12-2011 10:20,19.8
16938,579940,01-12-2011 10:20,19.8
16938,579940,01-12-2011 10:20,16.6
16938,579940,01-12-2011 10:20,17.7
16938,579940,01-12-2011 10:20,17.7
16938,579940,01-12-2011 10:20,24.9
16938,579940,01-12-2011 10:20,10.2
16938,579940,01-12-2011 10:20,19.8
16938,579940,01-12-2011 10:20,12.48
16496,579941,01-12-2011 10:31,25.2
16496,579941,01-12-2011 10:31,25.2
16496,579941,01-12-2011 10:31,25.2
16496,579941,01-12-2011 10:31,25.2
16496,579941,01-12-2011 10:31,15
16496,579941,01-12-2011 10:31,8.2
16496,579941,01-12-2011 10:31,17.85
16496,579941,01-12-2011 10:31,16.5
16496,579941,01-12-2011 10:31,23.8
16496,579941,01-12-2011 10:31,23.8
16496,579941,01-12-2011 10:31,17.85
16496,579941,01-12-2011 10:31,19.8
16496,579941,01-12-2011 10:31,5.04
16496,579941,01-12-2011 10:31,12.48
16496,579941,01-12-2011 10:31,16.5
16496,579941,01-12-2011 10:31,13.92
16496,579941,01-12-2011 10:31,10.5
16496,579941,01-12-2011 10:31,10.5
16496,579941,01-12-2011 10:31,10.5
16496,579941,01-12-2011 10:31,10.5
16496,579941,01-12-2011 10:31,10.5
16496,579941,01-12-2011 10:31,24.96
16496,579941,01-12-2011 10:31,25.2
16496,579941,01-12-2011 10:31,20.28
16145,579942,01-12-2011 10:33,30
16145,579942,01-12-2011 10:33,17.7
16145,579942,01-12-2011 10:33,10.2
16145,579942,01-12-2011 10:33,10.2
16145,579942,01-12-2011 10:33,17.7
16145,579942,01-12-2011 10:33,14.85
16145,579942,01-12-2011 10:33,10.2
16145,579942,01-12-2011 10:33,29.7
16145,579942,01-12-2011 10:33,20.85
16145,579942,01-12-2011 10:33,23.8
16145,579942,01-12-2011 10:33,18.6
16145,579942,01-12-2011 10:33,14.85
16145,579942,01-12-2011 10:33,15.6
16145,579942,01-12-2011 10:33,19.5
16145,579942,01-12-2011 10:33,15.6
16145,579942,01-12-2011 10:33,10.5
13040,579943,01-12-2011 10:38,9.36
13040,579943,01-12-2011 10:38,19.5
13040,579943,01-12-2011 10:38,17.85
13040,579943,01-12-2011 10:38,17.85
13040,579943,01-12-2011 10:38,17.4
13040,579943,01-12-2011 10:38,12.75
13040,579943,01-12-2011 10:38,15
13040,579943,01-12-2011 10:38,15
13040,579943,01-12-2011 10:38,15
13040,579943,01-12-2011 10:38,15
13040,579943,01-12-2011 10:38,14.85
13040,579943,01-12-2011 10:38,15.8
13040,579943,01-12-2011 10:38,19.8
13040,579943,01-12-2011 10:38,34.68
13040,579943,01-12-2011 10:38,17.7
13040,579943,01-12-2011 10:38,10.2
13040,579943,01-12-2011 10:38,20.28
13040,579943,01-12-2011 10:38,13.52
13040,579943,01-12-2011 10:38,19.8
13040,579943,01-12-2011 10:38,25.2
13040,579943,01-12-2011 10:38,10.2
15993,579946,01-12-2011 10:44,8.25
15993,579946,01-12-2011 10:44,8.25
15993,579946,01-12-2011 10:44,25.5
15993,579946,01-12-2011 10:44,12.5
15993,579946,01-12-2011 10:44,0.78
15993,579946,01-12-2011 10:44,5.1
15993,579946,01-12-2011 10:44,0.79
15993,579946,01-12-2011 10:44,4.68
15993,579946,01-12-2011 10:44,9.9
15993,579946,01-12-2011 10:44,7.5
15993,579946,01-12-2011 10:44,4.25
15993,579946,01-12-2011 10:44,4.2
15993,579946,01-12-2011 10:44,10
15993,579946,01-12-2011 10:44,4.25
15993,579946,01-12-2011 10:44,10.2
15993,579946,01-12-2011 10:44,5
15993,579946,01-12-2011 10:44,24.96
15993,579946,01-12-2011 10:44,2.1
15993,579946,01-12-2011 10:44,12.75
15993,579946,01-12-2011 10:44,13.52
15993,579946,01-12-2011 10:44,0.78
15993,579946,01-12-2011 10:44,0.78
15993,579946,01-12-2011 10:44,2.34
15993,579946,01-12-2011 10:44,2.73
15993,579946,01-12-2011 10:44,3.75
15993,579946,01-12-2011 10:44,3.75
15993,579946,01-12-2011 10:44,0.76
15993,579946,01-12-2011 10:44,2.6
15993,579946,01-12-2011 10:44,1.56
15993,579946,01-12-2011 10:44,4.68
15993,579946,01-12-2011 10:44,5.88
15993,579946,01-12-2011 10:44,1.65
16700,579949,01-12-2011 11:00,17.34
16700,579949,01-12-2011 11:00,27.04
16700,579949,01-12-2011 11:00,10.2
16700,579949,01-12-2011 11:00,15
16700,579949,01-12-2011 11:00,20.16
16700,579949,01-12-2011 11:00,15
16700,579949,01-12-2011 11:00,24.96
16700,579949,01-12-2011 11:00,30
16700,579949,01-12-2011 11:00,19.8
16700,579949,01-12-2011 11:00,17.4
16701,579954,01-12-2011 11:10,16.3
16701,579954,01-12-2011 11:10,10.5
16701,579954,01-12-2011 11:10,18
16701,579954,01-12-2011 11:10,9
16701,579954,01-12-2011 11:10,27
16701,579954,01-12-2011 11:10,45
16701,579954,01-12-2011 11:10,18.88
16701,579954,01-12-2011 11:10,14.16
16701,579954,01-12-2011 11:10,50.4
16701,579954,01-12-2011 11:10,76.2
16701,579954,01-12-2011 11:10,19.92
16701,579954,01-12-2011 11:10,19.92
16701,579954,01-12-2011 11:10,28.8
16701,579954,01-12-2011 11:10,30.6
16701,579954,01-12-2011 11:10,42.96
16701,579954,01-12-2011 11:10,70.8
14243,579962,01-12-2011 11:12,9.96
14243,579962,01-12-2011 11:12,10.2
14243,579962,01-12-2011 11:12,39.6
14243,579962,01-12-2011 11:12,27.8
14243,579962,01-12-2011 11:12,4.56
14243,579962,01-12-2011 11:12,15.3
13263,579980,01-12-2011 11:16,2.5
13263,579980,01-12-2011 11:16,6.25
13263,579980,01-12-2011 11:16,6.25
13263,579980,01-12-2011 11:16,1.25
13263,579980,01-12-2011 11:16,2.9
13263,579980,01-12-2011 11:16,1.74
13263,579980,01-12-2011 11:16,2.9
13263,579980,01-12-2011 11:16,2.9
13263,579980,01-12-2011 11:16,8.3
13263,579980,01-12-2011 11:16,3.75
13263,579980,01-12-2011 11:16,2.1
13263,579980,01-12-2011 11:16,4.2
13263,579980,01-12-2011 11:16,4.2
13263,579980,01-12-2011 11:16,4.16
13263,579980,01-12-2011 11:16,1.65
13263,579980,01-12-2011 11:16,3.9
13263,579980,01-12-2011 11:16,1.25
13263,579980,01-12-2011 11:16,1.25
13263,579980,01-12-2011 11:16,2.5
13263,579980,01-12-2011 11:16,8.85
13263,579980,01-12-2011 11:16,8.85
13263,579980,01-12-2011 11:16,8.5
13263,579980,01-12-2011 11:16,9.9
13263,579980,01-12-2011 11:16,8.5
13263,579980,01-12-2011 11:16,8.5
13777,579986,01-12-2011 11:18,612
13777,579986,01-12-2011 11:18,52.2
13777,579986,01-12-2011 11:18,237.44
13777,579986,01-12-2011 11:18,125
13777,579986,01-12-2011 11:18,47.85
13777,579986,01-12-2011 11:18,68.58
13777,579986,01-12-2011 11:18,610.2
13777,579986,01-12-2011 11:18,69.6
13777,579986,01-12-2011 11:18,66.6
13777,579986,01-12-2011 11:18,59.4
13777,579986,01-12-2011 11:18,76.32
13777,579986,01-12-2011 11:18,25.2
13777,579986,01-12-2011 11:18,81.12
14804,579990,01-12-2011 11:20,53.1
14804,579990,01-12-2011 11:20,20
14804,579990,01-12-2011 11:20,45
14804,579990,01-12-2011 11:20,63.75
14804,579990,01-12-2011 11:20,10.2
14804,579990,01-12-2011 11:20,10.2
14804,579990,01-12-2011 11:20,15
14804,579990,01-12-2011 11:20,19.8
14804,579990,01-12-2011 11:20,25.2
14804,579990,01-12-2011 11:20,26.32
14804,579990,01-12-2011 11:20,17
14804,579990,01-12-2011 11:20,47.7
13159,579991,01-12-2011 11:20,6.96
13159,579991,01-12-2011 11:20,10.2
13159,579991,01-12-2011 11:20,15
13159,579991,01-12-2011 11:20,17.4
13159,579991,01-12-2011 11:20,17
13159,579991,01-12-2011 11:20,15
13159,579991,01-12-2011 11:20,15
13159,579991,01-12-2011 11:20,5.04
13159,579991,01-12-2011 11:20,15.6
13159,579991,01-12-2011 11:20,13.52
13159,579991,01-12-2011 11:20,9.96
13159,579991,01-12-2011 11:20,9.96
13159,579991,01-12-2011 11:20,9.96
13159,579991,01-12-2011 11:20,9.9
13159,579991,01-12-2011 11:20,17.7
13159,579991,01-12-2011 11:20,14.94
13159,579991,01-12-2011 11:20,14.94
13159,579991,01-12-2011 11:20,16.4
13159,579991,01-12-2011 11:20,9.96
13159,579991,01-12-2011 11:20,7.8
13159,579991,01-12-2011 11:20,10
13159,579991,01-12-2011 11:20,6.8
13159,579991,01-12-2011 11:20,13.52
16376,580005,01-12-2011 11:38,3.75
16376,580005,01-12-2011 11:38,0.85
16376,580005,01-12-2011 11:38,8.3
16376,580005,01-12-2011 11:38,8.5
16376,580005,01-12-2011 11:38,8.95
16376,580005,01-12-2011 11:38,16.95
16376,580005,01-12-2011 11:38,14.95
16376,580005,01-12-2011 11:38,0.39
16376,580005,01-12-2011 11:38,6.75
16376,580005,01-12-2011 11:38,3.75
16376,580005,01-12-2011 11:38,1.52
16376,580005,01-12-2011 11:38,4.95
16376,580005,01-12-2011 11:38,1.65
16376,580005,01-12-2011 11:38,1.95
16376,580005,01-12-2011 11:38,14.85
16376,580005,01-12-2011 11:38,4.5
16376,580005,01-12-2011 11:38,1.95
16376,580005,01-12-2011 11:38,1.95
16376,580005,01-12-2011 11:38,6.3
14047,580021,01-12-2011 11:43,17.7
14047,580021,01-12-2011 11:43,14.85
14047,580021,01-12-2011 11:43,16.5
14047,580021,01-12-2011 11:43,15.9
14047,580021,01-12-2011 11:43,15.9
14047,580021,01-12-2011 11:43,16.5
14047,580021,01-12-2011 11:43,15.6
14047,580021,01-12-2011 11:43,162
14047,580021,01-12-2011 11:43,30
14047,580021,01-12-2011 11:43,15.6
14047,580021,01-12-2011 11:43,30.6
14289,580022,01-12-2011 11:44,12.48
14289,580022,01-12-2011 11:44,16.5
14289,580022,01-12-2011 11:44,16.5
14289,580022,01-12-2011 11:44,16.5
14289,580022,01-12-2011 11:44,16.5
17937,580023,01-12-2011 11:45,67.5
17937,580023,01-12-2011 11:45,75
17937,580023,01-12-2011 11:45,75
17937,580023,01-12-2011 11:45,33.6
17937,580023,01-12-2011 11:45,49.5
17937,580023,01-12-2011 11:45,59.7
15172,580024,01-12-2011 11:51,6.96
15172,580024,01-12-2011 11:51,6.96
15172,580024,01-12-2011 11:51,6.96
15172,580024,01-12-2011 11:51,12.5
15172,580024,01-12-2011 11:51,16.5
15172,580024,01-12-2011 11:51,25
15172,580024,01-12-2011 11:51,8.5
15172,580024,01-12-2011 11:51,11.9
15172,580024,01-12-2011 11:51,4.56
15172,580024,01-12-2011 11:51,9.36
15172,580024,01-12-2011 11:51,9.36
15172,580024,01-12-2011 11:51,18.72
15172,580024,01-12-2011 11:51,14.04
15172,580024,01-12-2011 11:51,15
15172,580024,01-12-2011 11:51,34.68
15172,580024,01-12-2011 11:51,15
15172,580024,01-12-2011 11:51,15
15172,580024,01-12-2011 11:51,15
15172,580024,01-12-2011 11:51,15
15172,580024,01-12-2011 11:51,16.5
15172,580024,01-12-2011 11:51,19.5
15172,580024,01-12-2011 11:51,10.5
15172,580024,01-12-2011 11:51,23.6
15172,580024,01-12-2011 11:51,15
15172,580024,01-12-2011 11:51,15
15172,580024,01-12-2011 11:51,15
15021,580025,01-12-2011 11:53,6.6
15021,580025,01-12-2011 11:53,3.75
15021,580025,01-12-2011 11:53,4.2
15021,580025,01-12-2011 11:53,1.25
15021,580025,01-12-2011 11:53,1.25
15021,580025,01-12-2011 11:53,1.25
15021,580025,01-12-2011 11:53,1.25
15021,580025,01-12-2011 11:53,3.75
15021,580025,01-12-2011 11:53,16.5
15021,580025,01-12-2011 11:53,11.25
15021,580025,01-12-2011 11:53,1.9
15021,580025,01-12-2011 11:53,10.2
15021,580025,01-12-2011 11:53,3.3
15021,580025,01-12-2011 11:53,2.5
15021,580025,01-12-2011 11:53,2.5
15021,580025,01-12-2011 11:53,1.14
15021,580025,01-12-2011 11:53,2.34
15021,580025,01-12-2011 11:53,5.9
15021,580025,01-12-2011 11:53,1.65
15021,580025,01-12-2011 11:53,1.65
15021,580025,01-12-2011 11:53,1.65
15021,580025,01-12-2011 11:53,1.65
15021,580025,01-12-2011 11:53,5.9
15021,580025,01-12-2011 11:53,1.7
15021,580025,01-12-2011 11:53,0.78
15021,580025,01-12-2011 11:53,11.8
15021,580025,01-12-2011 11:53,2.08
15021,580025,01-12-2011 11:53,2.08
15021,580025,01-12-2011 11:53,8.5
15021,580025,01-12-2011 11:53,4.15
15021,580025,01-12-2011 11:53,4.15
15021,580025,01-12-2011 11:53,2.95
15021,580025,01-12-2011 11:53,9.95
15021,580025,01-12-2011 11:53,5.75
15021,580025,01-12-2011 11:53,5.75
15021,580025,01-12-2011 11:53,12.75
15021,580025,01-12-2011 11:53,17.7
15021,580025,01-12-2011 11:53,20.85
15021,580025,01-12-2011 11:53,8.85
15021,580025,01-12-2011 11:53,1.65
15021,580025,01-12-2011 11:53,1.65
15021,580025,01-12-2011 11:53,1.65
15021,580025,01-12-2011 11:53,1.65
15021,580025,01-12-2011 11:53,5.95
15021,580025,01-12-2011 11:53,4.95
15021,580025,01-12-2011 11:53,4.25
17381,580026,01-12-2011 11:59,152.64
17381,580026,01-12-2011 11:59,155.52
14178,580027,01-12-2011 12:01,0.9
14178,580027,01-12-2011 12:01,0.3
14178,580027,01-12-2011 12:01,6.24
14178,580027,01-12-2011 12:01,6.24
14178,580027,01-12-2011 12:01,2.95
14178,580027,01-12-2011 12:01,1.95
14178,580027,01-12-2011 12:01,1.95
14178,580027,01-12-2011 12:01,4.95
14178,580027,01-12-2011 12:01,23.55
14178,580027,01-12-2011 12:01,24.9
14178,580027,01-12-2011 12:01,10
14178,580027,01-12-2011 12:01,3.12
14178,580027,01-12-2011 12:01,8.5
14178,580027,01-12-2011 12:01,13.92
14178,580027,01-12-2011 12:01,1.68
14178,580027,01-12-2011 12:01,1.68
14178,580027,01-12-2011 12:01,0.42
14178,580027,01-12-2011 12:01,9.9
14178,580027,01-12-2011 12:01,6.84
14178,580027,01-12-2011 12:01,23.4
14178,580027,01-12-2011 12:01,14.85
14178,580027,01-12-2011 12:01,12.75
14178,580027,01-12-2011 12:01,1.95
14178,580027,01-12-2011 12:01,1.95
14178,580027,01-12-2011 12:01,1.95
14178,580027,01-12-2011 12:01,2.52
14178,580027,01-12-2011 12:01,0.39
14178,580027,01-12-2011 12:01,0.39
14178,580027,01-12-2011 12:01,5
14178,580027,01-12-2011 12:01,16.6
14178,580027,01-12-2011 12:01,25
14178,580027,01-12-2011 12:01,0.85
14178,580027,01-12-2011 12:01,2.28
14178,580027,01-12-2011 12:01,5.04
14178,580027,01-12-2011 12:01,5.04
14178,580027,01-12-2011 12:01,5.04
14178,580027,01-12-2011 12:01,10.2
14178,580027,01-12-2011 12:01,0.78
14178,580027,01-12-2011 12:01,0.78
14178,580027,01-12-2011 12:01,12.16
14178,580027,01-12-2011 12:01,5.9
14178,580027,01-12-2011 12:01,2.28
14178,580027,01-12-2011 12:01,2.25
14178,580027,01-12-2011 12:01,0.57
14178,580027,01-12-2011 12:01,4.16
14178,580027,01-12-2011 12:01,3.4
14178,580027,01-12-2011 12:01,2.55
14178,580027,01-12-2011 12:01,3.4
14178,580027,01-12-2011 12:01,2.1
14178,580027,01-12-2011 12:01,5
14178,580027,01-12-2011 12:01,1.65
14178,580027,01-12-2011 12:01,1.56
14178,580027,01-12-2011 12:01,12.6
14178,580027,01-12-2011 12:01,12.6
14178,580027,01-12-2011 12:01,12.6
14178,580027,01-12-2011 12:01,18.9
14178,580027,01-12-2011 12:01,11.8
14178,580027,01-12-2011 12:01,6.6
14178,580027,01-12-2011 12:01,3.4
14178,580027,01-12-2011 12:01,1.68
14178,580027,01-12-2011 12:01,1.68
14178,580027,01-12-2011 12:01,1.68
14178,580027,01-12-2011 12:01,1.68
14178,580027,01-12-2011 12:01,1.68
14178,580027,01-12-2011 12:01,2.1
14178,580027,01-12-2011 12:01,12.6
13890,580028,01-12-2011 12:11,15
13890,580028,01-12-2011 12:11,15
13890,580028,01-12-2011 12:11,25.2
13890,580028,01-12-2011 12:11,15
13890,580028,01-12-2011 12:11,8.7
13890,580028,01-12-2011 12:11,3.1
13890,580028,01-12-2011 12:11,19.8
13890,580028,01-12-2011 12:11,14.85
13890,580028,01-12-2011 12:11,10.2
13890,580028,01-12-2011 12:11,12.6
13890,580028,01-12-2011 12:11,15
15380,580029,01-12-2011 12:13,183.6
15380,580029,01-12-2011 12:13,60
15380,580029,01-12-2011 12:13,15
15380,580029,01-12-2011 12:13,15
15380,580029,01-12-2011 12:13,19.9
15380,580029,01-12-2011 12:13,91.8
12951,580030,01-12-2011 12:14,21
12951,580030,01-12-2011 12:14,20.8
12951,580030,01-12-2011 12:14,20.8
12951,580030,01-12-2011 12:14,23.4
12951,580030,01-12-2011 12:14,14.94
12951,580030,01-12-2011 12:14,17.34
12951,580030,01-12-2011 12:14,10.5
12951,580030,01-12-2011 12:14,9.96
12951,580030,01-12-2011 12:14,10.2
12951,580030,01-12-2011 12:14,12.6
12951,580030,01-12-2011 12:14,17.7
12951,580030,01-12-2011 12:14,16.95
12951,580030,01-12-2011 12:14,33
12951,580030,01-12-2011 12:14,15.3
12951,580030,01-12-2011 12:14,19.8
12951,580030,01-12-2011 12:14,12.6
12951,580030,01-12-2011 12:14,17.7
12951,580030,01-12-2011 12:14,17.7
13199,580031,01-12-2011 12:16,76.32
14659,580032,01-12-2011 12:17,12.48
14659,580032,01-12-2011 12:17,8.32
14659,580032,01-12-2011 12:17,10.4
14659,580032,01-12-2011 12:17,10.4
14659,580032,01-12-2011 12:17,0.95
14659,580032,01-12-2011 12:17,6.25
14659,580032,01-12-2011 12:17,8.25
14659,580032,01-12-2011 12:17,4.95
14659,580032,01-12-2011 12:17,4.95
14659,580032,01-12-2011 12:17,4.95
14659,580032,01-12-2011 12:17,14.85
14659,580032,01-12-2011 12:17,4.25
14659,580032,01-12-2011 12:17,4.25
14659,580032,01-12-2011 12:17,4.25
14659,580032,01-12-2011 12:17,1.45
14659,580032,01-12-2011 12:17,1.95
14659,580032,01-12-2011 12:17,6.3
14659,580032,01-12-2011 12:17,6.3
14659,580032,01-12-2011 12:17,3.3
14659,580032,01-12-2011 12:17,6.6
14659,580032,01-12-2011 12:17,14.85
14659,580032,01-12-2011 12:17,2.55
14282,580033,01-12-2011 12:18,83.2
14282,580033,01-12-2011 12:18,20.8
14282,580033,01-12-2011 12:18,20.8
14282,580033,01-12-2011 12:18,20.8
14282,580033,01-12-2011 12:18,41.6
14282,580033,01-12-2011 12:18,20.8
14282,580033,01-12-2011 12:18,41.6
14282,580033,01-12-2011 12:18,20.8
14527,580043,01-12-2011 12:25,4.16
14527,580043,01-12-2011 12:25,8.32
14527,580043,01-12-2011 12:25,6.35
14527,580043,01-12-2011 12:25,8.5
14527,580043,01-12-2011 12:25,2.89
14527,580043,01-12-2011 12:25,16.95
14527,580043,01-12-2011 12:25,6.76
14527,580043,01-12-2011 12:25,6.8
14527,580043,01-12-2011 12:25,4.95
14527,580043,01-12-2011 12:25,5.8
14527,580043,01-12-2011 12:25,3.75
14527,580043,01-12-2011 12:25,7.5
14527,580043,01-12-2011 12:25,7.5
14527,580043,01-12-2011 12:25,3.75
14527,580043,01-12-2011 12:25,19.9
14527,580043,01-12-2011 12:25,2.08
14527,580043,01-12-2011 12:25,8.3
14527,580043,01-12-2011 12:25,3.9
14527,580043,01-12-2011 12:25,9.9
14527,580043,01-12-2011 12:25,5.95
